head_id	head_name	relation	tail_id	tail_name	confidence	source
9637	Definition:Commutative Operation	applied_in	25854	Intersection of Subfields is Subfield	0.7	proof_def_link
5762	Definition:Galois Field	applied_in	26017	Field with 4 Elements has only Order 2 Elements/Proof 2	0.7	proof_def_link
626	Definition:Ideal of Ring	applied_in	25814	Maximal Ideal iff Quotient Ring is Field/Proof 3	0.7	proof_def_link
2666	Definition:Left Coset	applied_in	11984	Orbit-Stabilizer Theorem/Proof 2	0.7	proof_def_link
25597	Definition:Card	applied_in	25606	Deck of 52 Cards returns to Original Order after 52 Modified Perfect Faro Shuffles/Proof 2	0.7	proof_def_link
1380	Definition:Subsequence	applied_in	1459	Image of Closed Real Interval is Bounded	0.7	proof_def_link
2938	Definition:Partial Sum	applied_in	4434	Convergence of Dirichlet Series with Bounded Partial Sums	0.7	proof_def_link
383	Definition:Total Ordering	applied_in	10324	Union of Total Ordering with Lower Sections is Total Ordering	0.7	proof_def_link
169	Definition:Set Partition	applied_in	25095	Symmetric Group on 3 Letters/Conjugacy Classes	0.7	proof_def_link
1515	Definition:Numerator	applied_in	18986	Ratio of Consecutive Fibonacci Numbers/Proof 1	0.7	proof_def_link
31	Definition:Proposition	applied_in	5814	Scalar Product with Sum	0.7	proof_def_link
14732	Definition:Commensurable in Square Only	applied_in	14662	Construction of Second Binomial Straight Line	0.7	proof_def_link
732	Definition:Cardinality	applied_in	6981	Counting Measure is Measure	0.7	proof_def_link
9320	Definition:Limit Point of Set	applied_in	15207	Isolated Point of Closure of Subset is Isolated Point of Subset/Proof 1	0.7	proof_def_link
269	Definition:Many-to-One Relation	applied_in	8457	Empty Mapping is Mapping	0.7	proof_def_link
841	Definition:Prime Decomposition	applied_in	21774	Divisor Count of 910	0.7	proof_def_link
27345	Definition:Celestial Observer	applied_in	27444	Measurement of Terrestrial Latitude/Pole Star	0.7	proof_def_link
885	Definition:Real Function	applied_in	1504	Cauchy Mean Value Theorem	0.7	proof_def_link
9632	Definition:Probability Density Function	applied_in	23910	Differential Entropy of Normal Distribution	0.7	proof_def_link
1814	Definition:Zero of Function	applied_in	4378	Product Equation for Riemann Zeta Function	0.7	proof_def_link
14737	Definition:Rational Area	applied_in	14708	Side of Area Contained by Rational Straight Line and Third Apotome	0.7	proof_def_link
5717	Definition:Integer Addition	applied_in	21932	Sum of Two Rational 4th Powers but not Two Integer 4th Powers	0.7	proof_def_link
3068	Definition:Involution (Mapping)	applied_in	3035	Complex Conjugation is Field Automorphism of Complex Numbers	0.7	proof_def_link
1031	Definition:Cyclic Permutation	applied_in	1032	Fixed Elements form 1-Cycles	0.7	proof_def_link
14734	Definition:Commensurable in Length	applied_in	14700	Construction of First Apotome	0.7	proof_def_link
841	Definition:Prime Decomposition	applied_in	21186	Divisor Sum of 284	0.7	proof_def_link
317	Definition:Bijection	applied_in	7806	No Bijection between Finite Set and Proper Subset/Proof 2	0.7	proof_def_link
4295	Definition:Neighborhood of Point	applied_in	9414	Compact Subspace of Hausdorff Space is Closed/Proof 2	0.7	proof_def_link
12851	Definition:Negative Integer	applied_in	17912	Power Function on Base between Zero and One is Strictly Decreasing/Integer	0.7	proof_def_link
22313	Definition:Continuous Real Function on Open Interval	applied_in	11874	Piecewise Continuous Function with One-Sided Limits is Uniformly Continuous on Each Piece	0.7	proof_def_link
14576	Definition:Containment of Angle	applied_in	27295	Spherical Law of Sines/Proof 2	0.7	proof_def_link
5786	Definition:Strictly Positive Integer	applied_in	21209	Equivalence of Definitions of Amicable Triplet	0.7	proof_def_link
132	Definition:Closure (Abstract Algebra)	applied_in	3998	Sum of All Ring Products is Associative	0.7	proof_def_link
2659	Definition:Ring Homomorphism	applied_in	695	Preimage of Image of Subring under Ring Homomorphism	0.7	proof_def_link
2042	Definition:Generating Function	applied_in	24305	Euler-Binet Formula/Proof 4	0.7	proof_def_link
16665	Definition:Tangent Line	applied_in	17343	Slope of Tangent to Cycloid/Proof 1	0.7	proof_def_link
126	Definition:Relation	applied_in	6643	Subset of Toset is Toset	0.7	proof_def_link
20248	Definition:Fibonacci Numbers	applied_in	15804	Consecutive Fibonacci Numbers are Coprime	0.7	proof_def_link
1466	Definition:Open Cover	applied_in	5605	Countable Compactness is Preserved under Continuous Surjection	0.7	proof_def_link
302	Definition:Injection	applied_in	22307	Canonical Homomorphism to Polynomial Ring is Ring Monomorphism	0.7	proof_def_link
18174	Definition:Real Exponential Function	applied_in	19508	Schanuel's Conjecture Implies Transcendence of Pi to the power of Euler's Number/Lemma	0.7	proof_def_link
3489	Definition:Regular Open Set	applied_in	4354	Open Set in T3 Space is Union of Regular Open Sets	0.7	proof_def_link
14733	Definition:Incommensurable in Length	applied_in	14669	Root of Area contained by Rational Straight Line and Second Binomial	0.7	proof_def_link
119	Definition:Group	applied_in	664	Inner Automorphisms form Normal Subgroup of Automorphism Group	0.7	proof_def_link
5817	Definition:Linearly Dependent Set	applied_in	8979	Size of Linearly Independent Subset is at Most Size of Finite Generator/Proof 2	0.7	proof_def_link
13003	Definition:Bounded Above Subset of Real Numbers	applied_in	1426	Negative of Infimum is Supremum of Negatives	0.7	proof_def_link
6288	Definition:Topological Group	applied_in	6291	Right and Left Regular Representations in Topological Group are Homeomorphisms	0.7	proof_def_link
13411	Definition:Beta Function/Definition 2	applied_in	24069	Beta Function of Half with Half/Proof 2	0.7	proof_def_link
4239	Definition:Primitive	applied_in	14114	Primitive of Exponential of a x by Sine of b x/Lemma	0.7	proof_def_link
8981	Definition:Continuous Mapping (Metric Spaces)	applied_in	15188	Distance from Point to Subset is Continuous Function	0.7	proof_def_link
1649	Definition:Natural Logarithm	applied_in	18127	Exponential of Real Number is Strictly Positive/Proof 4	0.7	proof_def_link
14943	Definition:Continuously Proportional	applied_in	14501	Construction of Sequence of Numbers with Given Ratios	0.7	proof_def_link
3649	Definition:Proportion	applied_in	5519	Magnitudes Proportional Separated are Proportional Compounded	0.7	proof_def_link
13097	Definition:Marked Leaf	applied_in	13139	Semantic Tableau Algorithm Terminates	0.7	proof_def_link
5947	Definition:Identity Element	applied_in	12047	Positive Real Numbers under Max Operation form Monoid	0.7	proof_def_link
225	Definition:Diagonal Relation	applied_in	346	Trivial Quotient is a Bijection	0.7	proof_def_link
14733	Definition:Incommensurable in Length	applied_in	14631	Straight Line Commensurable with Medial Straight Line is Medial	0.7	proof_def_link
176	Definition:Relative Complement	applied_in	3123	Independent Events are Independent of Complement	0.7	proof_def_link
3045	Definition:Probability Measure	applied_in	3111	Conditional Probability Defines Probability Space	0.7	proof_def_link
8908	Definition:Metric	applied_in	15104	Metric Space Continuity by Inverse of Mapping between Open Balls	0.7	proof_def_link
2134	Definition:Sequence Coding	applied_in	2143	Set of Codes for URM Programs is Primitive Recursive	0.7	proof_def_link
1046	Definition:Stabilizer	applied_in	25108	Conjugate of Subgroup is Subgroup/Proof 2	0.7	proof_def_link
23090	Definition:Value of Infinite Continued Fraction	applied_in	23122	Continued Fraction Expansion of Limit of Simple Infinite Continued Fraction equals Expansion Itself	0.7	proof_def_link
13074	Definition:Region of Plane	applied_in	1433	Triangle Side-Angle-Side Congruence	0.7	proof_def_link
2763	Definition:Diameter of Circle	applied_in	14856	Side of Regular Pentagon inscribed in Circle with Rational Diameter is Minor	0.7	proof_def_link
3439	Definition:Left Inverse Mapping	applied_in	24721	Equivalence of Definitions of Bijection/Definition 1 iff Definition 4	0.7	proof_def_link
786	Definition:Rational Number	applied_in	19496	Schanuel's Conjecture Implies Transcendence of 2 to the power of Euler's Number	0.7	proof_def_link
148	Definition:Equivalence Relation	applied_in	15563	Right Congruence Modulo Subgroup is Equivalence Relation	0.7	proof_def_link
9037	Definition:Open Set (Topology)	applied_in	5251	Trivial Topological Space is Non-Meager	0.7	proof_def_link
17439	Definition:Up-Complete	applied_in	19298	Characterization of Pseudoprime Element by Finite Infima	0.7	proof_def_link
13003	Definition:Bounded Above Subset of Real Numbers	applied_in	17909	Existence of Square Roots of Positive Real Number	0.7	proof_def_link
838	Definition:Composite Number	applied_in	25594	Schatunowsky's Theorem	0.7	proof_def_link
3266	Definition:Increasing Real Function	applied_in	13530	Hyperbolic Tangent Less than X	0.7	proof_def_link
24820	Definition:Generator of Cyclic Group	applied_in	25127	Homomorphic Image of Cyclic Group is Cyclic Group	0.7	proof_def_link
840	Definition:Sylow p-Subgroup	applied_in	26177	Group of Order 40 has Normal Subgroup of Order 5	0.7	proof_def_link
837	Definition:Prime Number	applied_in	27006	Goldbach's Theorem/Proof 1	0.7	proof_def_link
7785	Definition:Non-Empty Set	applied_in	888	Cancellable Finite Semigroup is Group	0.7	proof_def_link
5013	Definition:Finite Complement Topology	applied_in	15737	Open Set of Uncountable Finite Complement Topology is not F-Sigma	0.7	proof_def_link
1535	Definition:Transcendental Number	applied_in	17700	Liouville's Constant is Transcendental/Corollary	0.7	proof_def_link
2018	Definition:Square Number	applied_in	14641	Construction of Rational Straight Lines Commensurable in Square Only whose Square Differences Incommensurable with Greater	0.7	proof_def_link
5530	Definition:Triplicate Ratio	applied_in	14515	Between two Similar Solid Numbers exist two Mean Proportionals	0.7	proof_def_link
789	Definition:Factorial	applied_in	18338	Zero Choose n	0.7	proof_def_link
103	Definition:By Hypothesis	applied_in	10995	Injection iff Left Cancellable/Necessary Condition	0.7	proof_def_link
2008	Definition:Pythagorean Equation	applied_in	16611	Solutions of Pythagorean Equation/General	0.7	proof_def_link
1438	Definition:Bisection	applied_in	14864	Comparison of Sides of Five Platonic Figures	0.7	proof_def_link
1670	Definition:Rectangle	applied_in	14407	Rectangle is Parallelogram	0.7	proof_def_link
2613	Definition:Maximum Element	applied_in	17242	Condition for Resonance in Forced Vibration of Underdamped System	0.7	proof_def_link
311	Definition:Surjection	applied_in	26882	Graph of Real Surjection in Coordinate Plane intersects Every Horizontal Line	0.7	proof_def_link
1210	Definition:Region	applied_in	21085	Necessary Condition for Integral Functional to have Extremum for given function/Dependent on n Variables	0.7	proof_def_link
2217	Definition:Well-Ordering	applied_in	24114	Zorn's Lemma Implies Zermelo's Well-Ordering Theorem	0.7	proof_def_link
2741	Definition:Straight Line	applied_in	14811	Construction of Parallelepiped Similar to Given Parallelepiped	0.7	proof_def_link
1189	Definition:Point	applied_in	17802	Curve is Involute of Evolute	0.7	proof_def_link
15206	Definition:Isolated Point of Subset	applied_in	12570	Irrational Number Space is Dense-in-itself	0.7	proof_def_link
3362	Definition:Cardinal	applied_in	8060	Natural Numbers as Cardinals	0.7	proof_def_link
2848	Definition:Internal Angle	applied_in	14351	Internal Angles of Regular Polygon	0.7	proof_def_link
15421	Definition:Polygon Inscribed in Circle	applied_in	16652	Construction of Regular Heptadecagon	0.7	proof_def_link
6004	Definition:Divisor of Integer	applied_in	26177	Group of Order 40 has Normal Subgroup of Order 5	0.7	proof_def_link
3512	Definition:Open Ball	applied_in	9080	Open Real Interval is not Closed Set/Corollary	0.7	proof_def_link
789	Definition:Factorial	applied_in	7423	Binomial Coefficient with Zero	0.7	proof_def_link
311	Definition:Surjection	applied_in	18614	Right Regular Representation wrt Right Cancellable Element on Finite Semigroup is Bijection	0.7	proof_def_link
2762	Definition:Center of Circle	applied_in	14862	Construction of Regular Icosahedron within Given Sphere	0.7	proof_def_link
2223	Definition:Ordinal	applied_in	20892	Minimally Inductive Set is Ordinal/Proof 1	0.7	proof_def_link
127	Definition:Mapping	applied_in	12285	Image of Empty Set is Empty Set/Corollary 1	0.7	proof_def_link
7363	Definition:Increasing Sequence of Real-Valued Functions	applied_in	7402	Integral of Series of Positive Measurable Functions	0.7	proof_def_link
801	Definition:Even Integer	applied_in	20101	Equivalence of Definitions of Generalized Pentagonal Number	0.7	proof_def_link
9037	Definition:Open Set (Topology)	applied_in	5615	Closed Set of Countable Fort Space is G-Delta	0.7	proof_def_link
8329	Definition:Prime Power	applied_in	20509	Integers whose Phi times Divisor Count equal Divisor Sum	0.7	proof_def_link
28	Definition:Set Difference	applied_in	7242	Characterization of Extended Real Sigma-Algebra	0.7	proof_def_link
1514	Definition:Denominator	applied_in	13948	Primitive of x by Root of a x squared plus b x plus c/Lemma	0.7	proof_def_link
3523	Definition:Divergent Series	applied_in	20593	Absolutely Convergent Product Does not Diverge to Zero/Proof 2	0.7	proof_def_link
1973	Definition:Measure (Measure Theory)	applied_in	7024	Null Sets Closed under Subset	0.7	proof_def_link
1866	Definition:Perfect Number	applied_in	20216	Even Perfect Number is Hexagonal	0.7	proof_def_link
6149	Definition:Vertical Tangent Line	applied_in	17718	Tangent to Cycloid is Vertical at Cusps	0.7	proof_def_link
14884	Definition:Parallelepiped	applied_in	14820	Parallelepiped formed from Three Proportional Lines equal to Equilateral Parallelepiped with Equal Angles to it formed on Mean	0.7	proof_def_link
4231	Definition:Simple Pole	applied_in	4394	Residue at Simple Pole	0.7	proof_def_link
6652	Definition:Coprime Integers	applied_in	4441	Analytic Continuation of Dirichlet L-Function	0.7	proof_def_link
11138	Definition:Prism	applied_in	14832	Prism on Triangular Base divided into Three Equal Tetrahedra	0.7	proof_def_link
12716	Definition:Complex Number/Definition 2	applied_in	1619	Complex Multiplication is Commutative	0.7	proof_def_link
837	Definition:Prime Number	applied_in	22143	Factors of Sums of Powers of 100,000	0.7	proof_def_link
4848	Definition:Algebraically Closed Field	applied_in	4886	Algebraically Closed Field is Infinite	0.7	proof_def_link
12865	Definition:Canonical Form of Rational Number	applied_in	14932	Geometric Sequence with Coprime Extremes is in Lowest Terms/Proof 2	0.7	proof_def_link
1316	Definition:Definite Integral	applied_in	6434	Continuously Differentiable Curve has Finite Arc Length	0.7	proof_def_link
317	Definition:Bijection	applied_in	24908	Distance-Preserving Image Isometric to Domain for Metric Spaces	0.7	proof_def_link
12366	Definition:Tableau Confutation	applied_in	12449	Finished Propositional Tableau has Finished Branch or is Confutation	0.7	proof_def_link
16665	Definition:Tangent Line	applied_in	17719	Tangent to Cycloid passes through Top of Generating Circle	0.7	proof_def_link
11185	Definition:Vertex of Polygon	applied_in	19107	Three Regular Tessellations	0.7	proof_def_link
25225	Definition:Null Sequence	applied_in	12048	Free Commutative Monoid on One Element is Isomorphic to Natural Numbers under Addition	0.7	proof_def_link
2633	Definition:Reflexive Relation	applied_in	10654	Strictly Well-Founded Relation is Antireflexive/Corollary	0.7	proof_def_link
474	Definition:Relation Compatible with Operation	applied_in	10373	Praeclarum Theorema for Meet Semilattices	0.7	proof_def_link
2296	Definition:Hamilton Cycle	applied_in	2573	Ore's Theorem	0.7	proof_def_link
118	Definition:Subgroup	applied_in	25130	Subgroup of Cyclic Group is Cyclic/Proof 3	0.7	proof_def_link
12542	Definition:Contradiction	applied_in	10854	Real Numbers are Uncountably Infinite/Proof 2 using Ternary Notation	0.7	proof_def_link
20727	Definition:Radian	applied_in	14369	Measurements of Common Angles/Full Angle	0.7	proof_def_link
1122	Definition:Topological Space	applied_in	16979	Set of Condensation Points of Countable Set is Empty/Lemma	0.7	proof_def_link
2744	Definition:Line Segment	applied_in	14713	Square on First Apotome of Medial Straight Line applied to Rational Straight Line	0.7	proof_def_link
5786	Definition:Strictly Positive Integer	applied_in	7595	Subgroup of Cyclic Group is Cyclic/Proof 1	0.7	proof_def_link
3044	Definition:Event	applied_in	10802	Probability Mass Function of Negative Binomial Distribution/Type 1	0.7	proof_def_link
5951	Definition:Inverse Element	applied_in	531	Inverse Completion of Commutative Semigroup is Inverse Completion of Itself	0.7	proof_def_link
5958	Definition:Unique	applied_in	25282	Identity of Group is Unique/Proof 3	0.7	proof_def_link
5595	Definition:Minimal Polynomial	applied_in	21415	Finite Field Extension has Finite Galois Group	0.7	proof_def_link
3707	Definition:Period of Periodic Real Function	applied_in	25787	Periodic Element is Multiple of Period	0.7	proof_def_link
4610	Definition:Scattered Space	applied_in	6058	Modified Fort Space is Scattered	0.7	proof_def_link
13057	Definition:Closed Set (Topology)	applied_in	21922	Mapping Preserves Non-Empty Infima implies Mapping is Continuous in Lower Topological Lattice	0.7	proof_def_link
23959	Definition:Contour (Complex Plane)	applied_in	9617	Reparameterization of Contour is Contour	0.7	proof_def_link
127	Definition:Mapping	applied_in	9255	Pullback of Subset Inclusion	0.7	proof_def_link
551	Definition:Inner Automorphism	applied_in	965	Inner Automorphism Group is Isomorphic to Quotient Group with Center	0.7	proof_def_link
17164	Definition:Filtered Subset	applied_in	17402	Infima Preserving Mapping on Filters Preserves Filtered Infima	0.7	proof_def_link
19	Definition:Set	applied_in	10969	Four Color Theorem for Finite Maps implies Four Color Theorem for Infinite Maps	0.7	proof_def_link
9048	Definition:Closed Point	applied_in	23358	Linearly Ordered Space is T1	0.7	proof_def_link
837	Definition:Prime Number	applied_in	2	Schur-Zassenhaus Theorem	0.7	proof_def_link
27	Definition:Set Intersection	applied_in	19827	Empty Intersection iff Subset of Relative Complement	0.7	proof_def_link
2666	Definition:Left Coset	applied_in	25109	Alternating Group on 4 Letters/Normality of Subgroups	0.7	proof_def_link
14767	Definition:Minor (Euclidean)	applied_in	14862	Construction of Regular Icosahedron within Given Sphere	0.7	proof_def_link
39	Definition:Object	applied_in	8315	Preorder Category is Category	0.7	proof_def_link
22977	Definition:Open Neighborhood of Point	applied_in	11021	Derived Set in T1 Space is Closed	0.7	proof_def_link
1208	Definition:Radius of Circle	applied_in	16149	Trisecting the Angle/Neusis Construction	0.7	proof_def_link
6433	Definition:Smallest Element	applied_in	20382	Compact Closure is Directed	0.7	proof_def_link
27179	Definition:Closed Ball in P-adic Numbers	applied_in	27298	Countable Basis for P-adic Numbers/Cosets	0.7	proof_def_link
4572	Definition:Locally Arc-Connected Space	applied_in	4573	Locally Arc-Connected Space is Locally Path-Connected	0.7	proof_def_link
20711	Definition:Basis of Module	applied_in	21591	Bases of Free Module have Equal Cardinality	0.7	proof_def_link
2185	Definition:Side of Polygon	applied_in	2799	Construction of Parallelogram in Given Angle equal to Given Polygon	0.7	proof_def_link
22276	Definition:Constant	applied_in	17152	Linear Second Order ODE/y'' - 2 y' + 5 y = 25 x^2 + 12	0.7	proof_def_link
1758	Definition:Clopen Set	applied_in	4956	Partition Topology is Zero Dimensional	0.7	proof_def_link
1189	Definition:Point	applied_in	1214	Rotation of Plane about Origin is Linear Operator	0.7	proof_def_link
19202	Definition:Mersenne Number/Sequence	applied_in	21838	Sequence of Composite Mersenne Numbers	0.7	proof_def_link
613	Definition:Division Ring	applied_in	3983	Gaussian Integers form Integral Domain	0.7	proof_def_link
16181	Definition:Focus of Ellipse	applied_in	16930	Linear Eccentricity of Ellipse from Major and Minor Axis	0.7	proof_def_link
116	Definition:Normal Subgroup	applied_in	949	Generator of Normal Subgroup	0.7	proof_def_link
861	Definition:Real Number	applied_in	8156	Hermitian Matrix has Real Eigenvalues/Proof 1	0.7	proof_def_link
747	Definition:Sequence	applied_in	7043	Dynkin System Closed under Intersections is Sigma-Algebra	0.7	proof_def_link
19895	Definition:Month	applied_in	26901	Number of Friday 13ths in a Year	0.7	proof_def_link
2223	Definition:Ordinal	applied_in	6232	Class of All Ordinals is Ordinal	0.7	proof_def_link
1525	Definition:Primitive (Calculus)	applied_in	21907	Primitive of Cosine Function/Proof 1	0.7	proof_def_link
15367	Definition:Diameter of Semicircle	applied_in	14862	Construction of Regular Icosahedron within Given Sphere	0.7	proof_def_link
317	Definition:Bijection	applied_in	25889	Prime Power Mapping on Galois Field is Automorphism	0.7	proof_def_link
5846	Definition:Upper Bound of Mapping	applied_in	10780	Mapping from Set to Class of All Ordinals is Bounded Above	0.7	proof_def_link
319	Definition:Permutation	applied_in	25424	Conjugacy Classes of Symmetric Group	0.7	proof_def_link
12542	Definition:Contradiction	applied_in	10773	Noetherian Domain is Factorization Domain	0.7	proof_def_link
17123	Definition:Auxiliary Equation	applied_in	17135	Linear Second Order ODE/2 y'' + 2 y' + 3 y = 0	0.7	proof_def_link
16183	Definition:Focus of Hyperbola	applied_in	16937	Equivalence of Definitions of Hyperbola	0.7	proof_def_link
15369	Definition:Aliquant Part	applied_in	14475	Subtraction of Multiples of Divisors obeys Distributive Law/Proof 1	0.7	proof_def_link
2659	Definition:Ring Homomorphism	applied_in	696	Preimage of Subring under Ring Homomorphism is Subring	0.7	proof_def_link
110	Definition:Abelian Group	applied_in	550	Isomorphism of Abelian Groups	0.7	proof_def_link
873	Definition:Floor Function	applied_in	26598	Kolmogorov's Law	0.7	proof_def_link
17096	Definition:Nonhomogeneous Linear Second Order ODE	applied_in	17256	Linear Second Order ODE/y'' + y = K	0.7	proof_def_link
1473	Definition:Homeomorphism	applied_in	27001	Additive Regular Representations of Topological Ring are Homeomorphisms	0.7	proof_def_link
6493	Definition:Precede	applied_in	9825	Succeed is Dual to Precede	0.7	proof_def_link
18075	Definition:Way Below Closure	applied_in	19401	Non-Empty Way Below Closure is Directed in Join Semilattice	0.7	proof_def_link
7785	Definition:Non-Empty Set	applied_in	22373	Closed Set of Ultraconnected Space is Ultraconnected	0.7	proof_def_link
731	Definition:Infinite Set	applied_in	19642	Superabundant Numbers are Infinite in Number	0.7	proof_def_link
12009	Definition:Group Isomorphism	applied_in	673	Trivial Quotient Group is Quotient Group	0.7	proof_def_link
6004	Definition:Divisor of Integer	applied_in	17126	Product of GCD and LCM/Proof 3	0.7	proof_def_link
24	Definition:Singleton	applied_in	11773	Conditions for Uniqueness of Left Inverse Mapping	0.7	proof_def_link
169	Definition:Set Partition	applied_in	5100	Theories with Infinite Models have Models with Order Indiscernibles	0.7	proof_def_link
116	Definition:Normal Subgroup	applied_in	26175	Group of Order 42 has Normal Subgroup of Order 7	0.7	proof_def_link
2018	Definition:Square Number	applied_in	19280	Smaller Elements of Pythagorean Triple not both Odd	0.7	proof_def_link
11257	Definition:Pyramid	applied_in	14834	Volumes of Similar Tetrahedra are in Triplicate Ratio of Corresponding Sides/Porism	0.7	proof_def_link
6123	Definition:Codomain of Mapping	applied_in	326	Composite of Permutations is Permutation	0.7	proof_def_link
167	Definition:Disjoint Sets	applied_in	6685	Cantor-Bernstein-Schröder Theorem/Proof 4	0.7	proof_def_link
24313	Definition:Fibonacci Number for Negative Index	applied_in	15807	Fibonacci Number with Negative Index	0.7	proof_def_link
6326	Definition:Characteristic Subgroup	applied_in	21395	Characteristic Subgroup of Normal Subgroup is Normal	0.7	proof_def_link
317	Definition:Bijection	applied_in	22236	Summation over Interval equals Indexed Summation	0.7	proof_def_link
11387	Definition:Y Coordinate	applied_in	3665	Equation of Cycloid	0.7	proof_def_link
19900	Definition:Complex Numbers	applied_in	18671	Circle Group is Group/Proof 4	0.7	proof_def_link
14737	Definition:Rational Area	applied_in	14729	Area contained by Apotome and Binomial Straight Line Commensurable with Terms of Apotome and in same Ratio	0.7	proof_def_link
16561	Definition:Cofactor of Element	applied_in	10027	Laplace Expansion Theorem for Determinants/Corollary	0.7	proof_def_link
747	Definition:Sequence	applied_in	6356	Length of Subgroup Plus Length of Quotient Group	0.7	proof_def_link
1993	Definition:Absolute Convergence of Product	applied_in	20590	Absolute Value of Absolutely Convergent Product is Absolutely Convergent	0.7	proof_def_link
4309	Definition:Urysohn Function	applied_in	4328	T3 1/2 Property is Preserved under Homeomorphism	0.7	proof_def_link
26	Definition:Set Union	applied_in	9932	Union of Subsets is Subset/Set of Sets	0.7	proof_def_link
20416	Definition:Row of Pascal's Triangle	applied_in	20428	Sum of Entries in Row of Pascal's Triangle/Proof 2	0.7	proof_def_link
127	Definition:Mapping	applied_in	15513	Isomorphism between Roots of Unity under Multiplication and Integers under Modulo Addition	0.7	proof_def_link
9463	Definition:Partition (Topology)	applied_in	4606	Extremally Disconnected Space is Totally Separated	0.7	proof_def_link
1655	Definition:Indiscrete Topology	applied_in	9026	Open Sets of Double Pointed Topology	0.7	proof_def_link
2185	Definition:Side of Polygon	applied_in	14868	Circle Circumscribing Pentagon of Dodecahedron and Triangle of Icosahedron in Same Sphere/Lemma	0.7	proof_def_link
110	Definition:Abelian Group	applied_in	595	Unity and Negative form Subgroup of Units	0.7	proof_def_link
617	Definition:Integral Domain	applied_in	5962	Negative in Integral Domain is Unique	0.7	proof_def_link
317	Definition:Bijection	applied_in	8626	Cardinal Product Equal to Maximum	0.7	proof_def_link
1466	Definition:Open Cover	applied_in	20226	Intersection of Closed Set with Compact Subspace is Compact/Proof 2	0.7	proof_def_link
1406	Definition:Absolutely Convergent Series	applied_in	1955	Product of Sums	0.7	proof_def_link
