head_id	head_name	relation	tail_id	tail_name	confidence	source
3892	Image of Preimage under Mapping	depends_on	239	Preimage of Mapping equals Domain	0.75	proof_link
2279	Fisher's Inequality	depends_on	2038	Necessary Condition for Existence of BIBD	0.75	proof_link
8703	Homomorphic Image of Quotient Group under Epimorphism	depends_on	8701	Group Epimorphism Induces Bijection between Subgroups	0.75	proof_link
7204	Restriction of Antisymmetric Relation is Antisymmetric	depends_on	162	Intersection is Subset	0.75	proof_link
19963	Conditions for Function to be Maximum of its Legendre Transform Two-variable Equivalent	depends_on	26994	Legendre Transform of Strictly Convex Real Function is Strictly Convex	0.75	proof_link
743	Power Set of Natural Numbers is Uncountable	depends_on	358	No Bijection from Set to its Power Set	0.75	proof_link
13772	Primitive of Root of x squared minus a squared cubed	depends_on	13541	Primitive of Reciprocal of Root of x squared minus a squared/Logarithm Form	0.75	proof_link
24902	Normed Division Ring Completions are Isometric and Isomorphic/Lemma 1	depends_on	24908	Distance-Preserving Image Isometric to Domain for Metric Spaces	0.75	proof_link
11165	Sum of Squares of Sum and Difference/Geometric Proof 2	depends_on	1444	Two Straight Lines make Equal Opposite Angles	0.75	proof_link
25849	Intersection of Subrings is Largest Subring Contained in all Subrings	depends_on	559	Intersection of Subgroups is Subgroup	0.75	proof_link
21349	Maximal implies Completely Irreducible	depends_on	21350	Infimum of Intersection of Upper Closures equals Join Operands	0.75	proof_link
12819	Periodicity of Hyperbolic Secant	depends_on	12816	Periodicity of Hyperbolic Cosine	0.75	proof_link
18088	Logarithm is Strictly Concave	depends_on	5901	Second Derivative of Natural Logarithm Function	0.75	proof_link
9534	Bases of Vector Space have Equal Cardinality	depends_on	10945	Expression of Vector as Linear Combination from Basis is Unique/General Result	0.75	proof_link
13933	Primitive of Fourth Power of Sine of a x	depends_on	9269	Primitive of Constant	0.75	proof_link
13744	Primitive of x over Root of x squared plus a squared cubed	depends_on	6	Power Rule for Derivatives	0.75	proof_link
25836	Variance of Bernoulli Distribution/Proof 5	depends_on	1307	Derivative of Constant	0.75	proof_link
20027	Prime Dudeney Number	depends_on	20028	Sequence of Dudeney Numbers	0.75	proof_link
21598	Numbers not Expressible as Sum of Fewer than 19 Fourth Powers	depends_on	21301	319 is not Expressible as Sum of Fewer than 19 Fourth Powers	0.75	proof_link
17152	Linear Second Order ODE/y'' - 2 y' + 5 y = 25 x^2 + 12	depends_on	17151	Linear Second Order ODE/y'' - 2 y' + 5 y = 0	0.75	proof_link
12118	Inverse of Generator of Cyclic Group is Generator/Proof 2	depends_on	917	Inverse Element is Power of Order Less 1	0.75	proof_link
6662	Monotonicity of Real Sequences	depends_on	1530	Continuous Real Function is Darboux Integrable	0.75	proof_link
6663	Hausdorff's Maximal Principle is equivalent to Axiom of Choice	depends_on	24331	Hausdorff's Maximal Principle implies Zermelo's Well-Ordering Theorem	0.75	proof_link
10067	Triangle is Convex Set	depends_on	10066	Interior of Convex Angle is Convex Set	0.75	proof_link
25855	Intersection of Division Subrings is Largest Division Subring Contained in all Division Subrings	depends_on	164	Intersection is Largest Subset	0.75	proof_link
11656	Cosecant of 75 Degrees	depends_on	11482	Cosecant is Reciprocal of Sine	0.75	proof_link
23514	Correspondence Theorem for Ring Epimorphisms/Bijection	depends_on	697	Preimage of Ideal under Ring Homomorphism is Ideal	0.75	proof_link
5194	Arens-Fort Space is Separable	depends_on	5192	Countable Space is Separable	0.75	proof_link
17787	Evolute of Circle is its Center	depends_on	5454	Radius at Right Angle to Tangent	0.75	proof_link
9208	Compact Metric Space is Complete	depends_on	9176	Countably Compact Metric Space is Sequentially Compact	0.75	proof_link
7074	Existence and Uniqueness of Lebesgue Measure	depends_on	7073	Lebesgue Pre-Measure is Pre-Measure	0.75	proof_link
17336	Infima Preserving Mapping on Filters is Increasing	depends_on	17361	Upper Closure is Decreasing	0.75	proof_link
4460	Sequence of Implications of Local Compactness Properties	depends_on	21984	Locally Compact Space is Weakly Locally Compact	0.75	proof_link
13919	Primitive of Power of x less one over Power of x minus Power of a	depends_on	6	Power Rule for Derivatives	0.75	proof_link
9184	Set of Finite Subsets of Countable Set is Countable/Proof 1	depends_on	3342	Subset equals Preimage of Image iff Mapping is Injection	0.75	proof_link
5929	Definite Integral of Odd Function	depends_on	15770	Sum of Integrals on Adjacent Intervals for Integrable Functions	0.75	proof_link
12064	Units of Gaussian Integers form Group/Proof 2	depends_on	15518	Gaussian Integer Units are 4th Roots of Unity	0.75	proof_link
26989	Integral Representation of Bessel Function of the First Kind/Integer Order	depends_on	4183	Cauchy's Residue Theorem	0.75	proof_link
8198	Tower Law for Subgroups/Proof 1	depends_on	8770	Subset Product within Semigroup is Associative/Corollary	0.75	proof_link
11693	Sine of Angle plus Three Right Angles	depends_on	11552	Cosine of Three Right Angles	0.75	proof_link
13774	Primitive of x squared by Root of x squared minus a squared cubed	depends_on	13653	Primitive of Power of p x + q by Root of a x + b	0.75	proof_link
27475	Permutation is Product of Transpositions	depends_on	1037	Existence and Uniqueness of Cycle Decomposition	0.75	proof_link
26415	Skewness of Beta Distribution	depends_on	25842	Skewness in terms of Non-Central Moments	0.75	proof_link
24863	Quotient of Cauchy Sequences is Metric Completion	depends_on	4665	Equivalence Relation on Cauchy Sequences	0.75	proof_link
13502	Laplace Transform of Sine/Proof 4	depends_on	13446	Complex Exponential Tends to Zero	0.75	proof_link
13767	Primitive of x squared over Root of x squared minus a squared cubed	depends_on	13766	Primitive of x over Root of x squared minus a squared cubed	0.75	proof_link
2173	Combination of Recursive Functions	depends_on	2164	Recursive Function is URM Computable	0.75	proof_link
8076	Composite of Bijections is Bijection/Proof 1	depends_on	307	Composite of Injections is Injection	0.75	proof_link
25630	Topological Properties of Non-Archimedean Division Rings/Spheres are Clopen	depends_on	25051	Topological Properties of Non-Archimedean Division Rings/Open Balls are Clopen	0.75	proof_link
7382	Integral of Positive Measurable Function as Limit of Integrals of Positive Simple Functions	depends_on	7303	Pointwise Minimum of Measurable Functions is Measurable	0.75	proof_link
5213	Arens-Fort Space is Scattered	depends_on	5261	Singleton Point is Isolated	0.75	proof_link
24384	Representation of Integers in Golden Mean Number System	depends_on	24383	Addition of 1 in Golden Mean Number System	0.75	proof_link
9706	Ring Without Unity may have Quotient Ring with Unity	depends_on	4205	Quotient Ring by Null Ideal	0.75	proof_link
14983	Binomial Coefficient of Prime/Proof 3	depends_on	14982	Divisors of Factorial	0.75	proof_link
9884	Strictly Positive Integer Power Function Strictly Succeeds Each Element	depends_on	9752	Strictly Positive Power of Strictly Positive Element Greater than One Succeeds Element	0.75	proof_link
14268	Derivative of Real Area Hyperbolic Sine of x over a	depends_on	1646	Derivative of Function of Constant Multiple	0.75	proof_link
15158	Real Number between Zero and One is Greater than Square/Proof 2	depends_on	4164	Square of Element Less than Unity in Ordered Integral Domain	0.75	proof_link
22013	Compact Space is Weakly Locally Compact/Proof 3	depends_on	4475	Compact Space is Weakly Sigma-Locally Compact	0.75	proof_link
12284	Preimage of Subset under Mapping equals Union of Preimages of Elements	depends_on	12282	Image of Subset under Relation equals Union of Images of Elements	0.75	proof_link
8389	Limit Ordinals Closed under Ordinal Exponentiation	depends_on	6213	No Membership Loops	0.75	proof_link
1723	Closure of Intersection is Subset of Intersection of Closures	depends_on	3461	Topology Defined by Closed Sets	0.75	proof_link
3580	Existence of Cyclic Group of Order n	depends_on	1014	Integers Modulo m under Addition form Cyclic Group	0.75	proof_link
4730	Discrete Space is Locally Path-Connected	depends_on	4714	Basis for Discrete Topology	0.75	proof_link
8750	Non-Zero Complex Numbers are Closed under Multiplication/Proof 1	depends_on	1618	Complex Numbers form Field	0.75	proof_link
4476	Sequence of Implications of Paracompactness Properties	depends_on	4418	Fully T4 Space is T4 Space	0.75	proof_link
3944	Subspace of Real Functions of Differentiability Class	depends_on	4935	One-Step Vector Subspace Test	0.75	proof_link
14009	Primitive of Square of Secant of a x over Tangent of a x	depends_on	13494	Primitive of Function of Constant Multiple	0.75	proof_link
20172	Divisor Sum of 294,896	depends_on	1912	Divisor Sum of Integer	0.75	proof_link
24937	Dihedral Group is Non-Abelian	depends_on	938	Group of Order less than 6 is Abelian	0.75	proof_link
10023	Zero Staircase Integral Condition for Primitive	depends_on	9902	Connected Domain is Connected by Staircase Contours	0.75	proof_link
20952	Euler Phi Function of 106	depends_on	20874	Euler Phi Function of 2 times Odd Prime	0.75	proof_link
12551	Irrational Number Space is Separable	depends_on	4030	Rational Addition is Closed	0.75	proof_link
14207	Derivative of Hyperbolic Tangent of a x	depends_on	1646	Derivative of Function of Constant Multiple	0.75	proof_link
11015	Sierpiński's Theorem/Lemma 1	depends_on	11019	Quasicomponents and Components are Equal in Compact Hausdorff Space	0.75	proof_link
23305	Particular Point of Alexandroff Extension of Rational Number Space is Dispersion Point	depends_on	23306	Alexandroff Extension of Rational Number Space is Connected	0.75	proof_link
8864	Pointwise Addition on Complex-Valued Functions is Commutative	depends_on	1319	Complex Addition is Commutative	0.75	proof_link
23668	Radical of Unit Ideal	depends_on	23665	Ideal of Ring is Contained in Radical	0.75	proof_link
20030	Partial Derivatives of Solution of Hamilton-Jacobi Equation are First Integrals of Euler's Equations	depends_on	20029	Derivation of Hamilton-Jacobi Equation	0.75	proof_link
21906	Primitive of Exponential of a x by Cosine of b x/Proof 1	depends_on	14114	Primitive of Exponential of a x by Sine of b x/Lemma	0.75	proof_link
4283	Homeomorphism iff Image of Closure equals Closure of Image	depends_on	4279	Continuity Defined by Closure	0.75	proof_link
11587	Tangent of 285 Degrees	depends_on	11571	Tangent of Conjugate Angle	0.75	proof_link
2011	Elements of Primitive Pythagorean Triple are Pairwise Coprime	depends_on	1934	Prime Divides Power	0.75	proof_link
25018	Inverse of Isometric Isomorphism	depends_on	516	Inverse of Algebraic Structure Isomorphism is Isomorphism	0.75	proof_link
24705	Image of Union under Mapping/Proof 2	depends_on	243	Image of Union under Relation	0.75	proof_link
23117	Quasicomponent is not necessarily Component	depends_on	23084	Component of Point is not always Intersection of its Clopen Sets	0.75	proof_link
20721	Killing Form of Symplectic Lie Algebra	depends_on	20722	Trace of Alternating Product of Matrices and Almost Zero Matrices	0.75	proof_link
25724	Element of Center in Group whose Order is Power of 2	depends_on	12272	Order of Power of Group Element	0.75	proof_link
14070	Primitive of Arcsine of x over a/Proof 2	depends_on	13553	Primitive of Function of Arcsine	0.75	proof_link
26308	Laplace Transform of Sine Integral Function/Proof 1	depends_on	11716	Arctangent of Reciprocal equals Arccotangent	0.75	proof_link
940	Order of Conjugate of Subgroup	depends_on	543	Set Equivalence of Regular Representations	0.75	proof_link
12586	Integer Reciprocal Space with Zero is not Locally Connected	depends_on	12578	Zero is Limit Point of Integer Reciprocal Space	0.75	proof_link
21255	78,557 is Sierpiński	depends_on	824	Congruence of Product	0.75	proof_link
6053	Modified Fort Space is not Locally Connected	depends_on	6052	Modified Fort Space is Totally Disconnected	0.75	proof_link
7269	Infinite Set has Countably Infinite Subset/Proof 4	depends_on	7143	Axiom:Axiom of Countable Choice	0.75	proof_link
14298	Primitive of x by Inverse Hyperbolic Cosecant of x over a	depends_on	14273	Derivative of Real Area Hyperbolic Cosecant of x over a	0.75	proof_link
21544	Mapping Preserves Directed Suprema implies Mapping is Continuous	depends_on	20242	Directed Suprema Preserving Mapping is Increasing	0.75	proof_link
12884	Derivatives of PGF of Bernoulli Distribution/Proof 1	depends_on	1307	Derivative of Constant	0.75	proof_link
7950	Fatou's Lemma for Integrals/Positive Measurable Functions	depends_on	7292	Pointwise Infimum of Measurable Functions is Measurable	0.75	proof_link
15086	Restricted P-adic Metric is Metric	depends_on	15066	Subspace of Metric Space is Metric Space	0.75	proof_link
26559	Union of Path-Connected Sets with Common Point is Path-Connected	depends_on	1781	Joining Paths makes Another Path	0.75	proof_link
24725	Embedding Normed Division Ring into Ring of Cauchy Sequences	depends_on	24660	Cauchy Sequences form Ring with Unity	0.75	proof_link
22573	Supremum of Lower Sums Never Greater than Upper Sum	depends_on	22554	Upper Sum Never Smaller than Lower Sum for any Pair of Subdivisions	0.75	proof_link
8094	G-Delta Sets form Lattice	depends_on	8084	G-Delta Sets Closed under Union	0.75	proof_link
5080	Open Extension of Double Pointed Countable Complement Topology is T4 Space	depends_on	4993	Condition for Open Extension Space to be T5 Space	0.75	proof_link
14037	Primitive of Power of Cosine of a x over Power of Sine of a x/Reduction of Power of Sine	depends_on	14036	Primitive of Power of Cosine of a x over Power of Sine of a x/Reduction of Both Powers	0.75	proof_link
23805	Binet's Formula for Logarithm of Gamma Function/Formulation 1	depends_on	26724	Definite Integral to Infinity of Exponential of -a x minus Exponential of -b x over x	0.75	proof_link
22813	Third Hyperoperation is Integer Power Operation	depends_on	22812	Second Hyperoperation is Multiplication Operation	0.75	proof_link
13558	Derivative of Arccotangent Function/Corollary	depends_on	1646	Derivative of Function of Constant Multiple	0.75	proof_link
12641	Von Mangoldt Equivalence	depends_on	1846	Prime Number Theorem	0.75	proof_link
14541	Last Element of Geometric Sequence with Coprime Extremes has no Integer Proportional as First to Second	depends_on	15353	Divisibility of Elements in Geometric Sequence of Integers	0.75	proof_link
11542	Cosine of 120 Degrees	depends_on	11541	Cosine of Angle plus Right Angle	0.75	proof_link
3018	Set of Prime Numbers is Infinite/Proof 2	depends_on	9207	Axiom:Open Set Axioms	0.75	proof_link
1598	Characterisation of Sine and Cosine	depends_on	1532	Linear Combination of Derivatives	0.75	proof_link
8095	Exponential Growth Equation/Special Case	depends_on	1502	Zero Derivative implies Constant Function	0.75	proof_link
4748	Closure of Subset of Indiscrete Space	depends_on	4746	Interior of Open Set	0.75	proof_link
22996	Existence of Paracompact Space which is not Compact	depends_on	6072	Real Number Line is Paracompact	0.75	proof_link
6153	Powers of Group Elements/Negative Index	depends_on	6152	Index Laws for Monoids/Sum of Indices	0.75	proof_link
